Customer;Customer Plant;Vehicle Name;Sub Family;Customer PN;Spare or Original;Engine Nr;Production Date;Inservice Date;Repair Date;Customer Recording Date;Upload Date;KMS;Repair Country;Climate;Technical Factor;Total Warranty Cost €;Labor cost €;Material cost €;MIS;KM/Year
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-01-31;2022-01-17;2023-03-13;2023-03-29;2023-04-21;38327;BR;Tropical;1;307,1463868;37,52074986;269,6256369;14;33308
Make D;Site GR;MD OS;Alternators NRG NRG12;20172631;Original;FL4;2022-01-03;2022-03-10;2023-05-04;2023-05-16;2023-05-30;12106;CO;Tropical;1;388,5997782;26,60748655;361,9922916;14;10521
Make D;Site RO;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-12-14;2023-02-27;2023-07-27;2023-08-18;2023-09-27;3000;BR;Tropical;1;132,9255974;36,37443783;96,5511596;5;7300
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2022-04-05;2022-09-05;2023-11-29;2024-01-13;2024-02-22;34952;MX;Dry;1;925,5891204;152,506116;773,0830044;15;28350
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-11-16;2021-11-22;2023-02-15;2023-03-02;2023-03-28;18893;BR;Tropical;1;292,8033141;34,48786974;258,3154444;15;15324
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-18;2022-01-10;2023-05-05;2023-05-10;2023-05-30;26699;BR;Tropical;1;326,5777736;37,76305972;288,8147139;16;20302
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-15;2021-12-16;2023-02-09;2023-02-24;2023-03-28;37569;BR;Tropical;1;299,3313089;31,67423901;267,6570698;14;32649
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-12;2022-02-15;2023-02-10;2023-03-03;2023-03-28;26637;BR;Tropical;1;278,4287254;8,33874718;270,0899783;12;27007
Make D;Site GR;MD OS;Alternators NRG NRG12;20172631;Original;FL4;2021-02-26;2021-06-05;2023-04-26;2023-05-08;2023-05-30;45788;CO;Tropical;1;398,1337392;36,14144758;361,9922916;23;24221
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-03-11;2021-03-10;2023-07-28;2023-08-07;2023-08-24;51942;BR;Tropical;1;402,057295;56,45819738;345,5990976;29;21792
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-27;2022-12-07;2023-10-03;2023-10-09;2023-10-26;21524;BR;Tropical;1;337,2580467;35,414518;301,8435287;10;26188
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-13;2022-02-09;2023-10-02;2023-10-09;2023-10-26;31163;BR;Tropical;1;133,0281131;36,45831432;96,56979882;20;18957
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-07-14;2023-08-07;2023-12-05;2023-12-12;2024-01-25;85620;BR;Tropical;1;339,5180124;45,872064;293,6459484;4;260428
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-15;2022-01-18;2024-01-08;2024-01-11;2024-02-22;15836;BR;Tropical;1;129,3296256;32,1196932;97,2099324;24;8028
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-23;2021-12-01;2023-07-24;2023-08-28;2023-09-27;20259;BR;Tropical;1;368,338946;0;368,338946;20;12324
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-10-25;2021-10-21;2023-09-11;2023-09-25;2023-10-26;33042;BR;Tropical;1;392,7097262;47,22246387;345,4872623;23;17479
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-09-01;2021-09-13;2023-07-05;2023-07-07;2023-07-27;70984;BR;Tropical;1;335,9905797;32,98209979;303,0084799;22;39256
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-02-16;2023-02-05;2023-07-05;2023-07-10;2023-07-27;7003;BR;Tropical;1;138,9833439;43,17775313;95,8055908;5;17041
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-11-09;2021-11-12;2023-10-03;2023-10-16;2023-11-28;29841;BR;Tropical;1;325,1611929;32,41360358;292,7475893;23;15785
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-03-23;2022-04-07;2023-12-28;2023-12-29;2024-01-25;42717;BR;Tropical;1;317,775024;18,9407232;298,8343008;21;24749
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-12-10;2022-02-01;2023-04-27;2023-05-19;2023-05-30;15754;BR;Tropical;1;356,7080728;25,00451363;331,7035591;15;12778
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2021-02-26;2021-06-11;2023-06-01;2023-06-06;2023-06-25;13110;CO;Tropical;1;396,1300231;33,86746274;362,2625603;24;6646
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2023-02-23;2023-03-21;2023-10-17;2023-10-23;2023-11-28;9684;BR;Tropical;1;135,6376039;42,97272171;92,66488223;7;16832
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-06;2022-01-13;2024-01-03;2024-01-26;2024-02-22;11037;BR;Tropical;1;137,6439372;38,658312;98,9856252;24;5595
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2021-02-04;2021-02-18;2023-05-09;2023-05-15;2023-05-30;12103;BR;Tropical;1;325,5153381;37,76305972;287,7522784;27;5454
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-02-10;2023-02-18;2023-05-19;2023-05-26;2023-06-25;11789;BR;Tropical;1;149,5704209;58,85333715;90,71708374;3;47811
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-14;2021-12-19;2023-06-12;2023-06-26;2023-07-27;8687;BR;Tropical;1;331,945869;39,03984629;292,9060227;18;5872
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-05-24;2022-06-28;2023-11-20;2023-11-30;2023-12-14;20178;BR;Tropical;1;132,7671641;40,86648985;91,90067421;17;14441
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-02;2022-09-08;2023-03-07;2023-03-24;2023-04-21;6371;BR;Tropical;1;357,6959514;81,36951491;276,3264365;6;12919
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2023-01-27;2023-01-02;2023-08-30;2023-09-15;2023-09-27;11330;BR;Tropical;1;137,5854024;42,73973146;94,84567097;8;17231
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2022-01-20;2022-03-02;2023-05-26;2023-05-30;2023-06-25;21263;BR;Tropical;1;147,4828283;53,95122229;93,53160596;15;17247
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-05-10;2021-08-19;2023-05-11;2023-05-11;2023-05-30;38960;BR;Tropical;1;366,0276828;34,32412363;331,7035591;21;22572
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-05-07;2021-08-16;2023-07-07;2023-07-26;2023-08-24;93621;BR;Tropical;1;391,3211043;47,70708359;343,6140207;23;49524
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-12-06;2022-01-08;2023-10-30;2023-11-08;2023-11-28;22081;BR;Tropical;1;142,0588152;49,88787233;92,1709429;22;12211
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-09;2021-12-21;2023-05-15;2023-05-19;2023-05-30;19383;BR;Tropical;1;332,0483847;49,29141729;282,7569674;17;13872
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-13;2022-01-16;2023-09-08;2023-09-14;2023-09-27;11892;BR;Tropical;1;340,8460965;46,20662638;294,6394701;20;7234
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-05-21;2021-09-25;2023-11-14;2023-11-30;2023-12-14;40230;BR;Tropical;1;360,8552992;24,80880182;336,0464974;26;18826
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-11-05;2021-12-03;2024-01-22;2024-02-06;2024-02-22;31985;BR;Tropical;1;330,445332;46,7599104;283,6854216;26;14967
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2021-11-10;2021-11-13;2023-03-08;2023-03-09;2023-03-28;7352;BR;Tropical;1;349,7259424;81,07528021;268,6506622;16;5591
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-08-30;2021-11-05;2023-06-28;2023-07-28;2023-08-24;25103;BR;Tropical;1;128,8622475;32,65591344;96,20633403;20;15271
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-03-17;2023-04-25;2023-07-24;2023-08-21;2023-09-27;3610;BR;Tropical;1;331,2934963;31,35116804;299,9423282;3;14641
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-05-14;2021-10-22;2024-02-09;2024-02-09;2024-02-22;29124;BR;Tropical;1;158,6655504;59,7076704;98,95788;28;12655
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2021-12-03;2021-12-23;2023-12-13;2023-12-22;2024-01-25;19186;UY;Temperate;1;390,9206196;37,2340584;353,6865612;24;9726
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-02-24;2021-02-28;2023-04-19;2023-04-24;2023-05-30;56333;BR;Tropical;1;111,5277729;21,91040311;89,61736976;26;26361
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2022-01-04;2022-03-06;2023-05-30;2023-06-09;2023-06-25;8346;CO;Tropical;1;421,414125;30,71743456;390,6966904;15;6770
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-06-21;2022-06-08;2023-06-03;2023-06-16;2023-06-25;14099;BR;Tropical;1;301,7596522;33,11257433;268,6470779;12;14295
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-14;2021-12-20;2023-11-10;2023-11-10;2023-11-28;21512;BR;Tropical;1;133,2611034;40,86648985;92,39461354;23;11380
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2022-04-25;2022-05-02;2023-10-24;2023-11-22;2023-12-14;32058;BR;Tropical;1;151,4529821;48,81611718;102,6368649;18;21669
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2023-03-02;2023-03-19;2023-12-14;2024-01-11;2024-02-22;9259;BR;Tropical;1;327,4026084;33,4422144;293,960394;9;12517
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2022-05-17;2022-05-16;2024-02-05;2024-02-07;2024-02-22;22551;BR;Tropical;1;362,167344;54,7320312;307,4353128;21;13065
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-02-25;2021-03-04;2023-03-24;2023-03-27;2023-04-21;28228;BR;Tropical;1;304,3318646;33,80222547;270,5296391;25;13738
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2021-11-03;2022-04-15;2023-04-10;2023-04-14;2023-05-30;3424;PE;Temperate;1;299,1408418;43,55985714;255,5809846;12;3472
Make D;Site RO;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2023-04-04;2023-05-20;2024-01-15;2024-01-19;2024-02-22;19227;BR;Tropical;1;148,1038776;41,941494;106,1623836;8;29241
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-09-08;2021-09-13;2023-06-05;2023-06-22;2023-07-27;18017;BR;Tropical;1;347,285947;54,37992435;292,9060227;21;10438
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-08-31;2021-09-10;2023-08-01;2023-08-24;2023-09-27;27711;BR;Tropical;1;159,9245076;61,58398288;98,34052472;23;14659
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-09-05;2023-09-09;2023-12-08;2023-12-14;2024-01-25;7004;BR;Tropical;1;340,4243556;51,6430656;288,78129;3;28405
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2021-03-31;2021-05-20;2023-09-07;2023-09-26;2023-10-26;17323;CO;Tropical;1;336,1862915;0;336,1862915;28;7527
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2023-02-23;2023-06-22;2023-10-20;2023-10-27;2023-11-28;4676;BR;Tropical;1;338,3111626;39,40331108;298,9078515;4;14223
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-06-30;2022-09-01;2023-10-26;2023-10-31;2023-11-28;21471;BR;Tropical;1;136,6441218;41,91028617;94,73383565;14;18659
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-11-18;2021-11-05;2023-10-26;2023-10-31;2023-11-28;35967;BR;Tropical;1;147,2125596;50,05562531;97,15693425;24;18233
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-10-15;2021-10-07;2023-03-01;2023-03-15;2023-03-28;24142;BR;Tropical;1;347,2558904;52,1868142;295,0690762;17;17278
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-17;2022-01-08;2023-04-03;2023-04-08;2023-04-21;23728;BR;Tropical;1;327,9011582;55,33984418;272,5613141;15;19246
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2023-03-15;2023-02-21;2023-10-19;2023-10-31;2023-11-28;15158;BR;Tropical;1;106,961164;10,69891228;96,26225169;8;23053
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;JLI;2022-10-03;2022-09-13;2023-11-07;2023-11-22;2023-12-14;33103;BR;Tropical;1;152,5713353;58,38735665;94,18397866;14;28768
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-05-14;2022-09-13;2023-12-07;2023-12-22;2024-01-25;20980;BR;Tropical;1;147,6876996;51,143652;96,5440476;15;17017
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-03-30;2021-03-29;2023-02-17;2023-02-22;2023-03-28;29876;BR;Tropical;1;112,4987997;26,05626346;86,44253619;23;15804
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-10-06;2021-10-26;2023-02-18;2023-02-24;2023-03-28;8884;BR;Tropical;1;133,717104;45,74239266;87,97471134;16;6756
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-20;2022-02-08;2023-04-04;2023-04-12;2023-04-21;18490;BR;Tropical;1;330,4081333;52,0034238;278,4047095;14;16069
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-21;2022-09-29;2023-04-27;2023-04-29;2023-05-30;12292;BR;Tropical;1;301,3309501;44,43590048;256,8950497;7;21365
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-03-18;2021-03-30;2023-07-18;2023-07-20;2023-08-24;42268;BR;Tropical;1;121,3040438;31,00634247;90,29770129;28;18366
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-16;2021-12-18;2023-10-09;2023-10-13;2023-11-28;21743;BR;Tropical;1;356,7173924;54,87386368;301,8435287;22;12025
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-07;2022-01-07;2023-11-28;2023-12-05;2023-12-14;28075;BR;Tropical;1;157,5946051;60,30719631;97,28740879;23;14851
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-28;2022-12-11;2023-08-08;2023-08-14;2023-09-27;18554;BR;Tropical;1;327,9197975;39,52446601;288,3953315;8;28218
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-16;2022-08-26;2023-03-24;2023-03-24;2023-04-21;7799;BR;Tropical;1;365,7574141;95,22777498;270,5296391;7;13555
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-12-09;2022-12-23;2023-06-21;2023-06-23;2023-07-27;8589;BR;Tropical;1;324,1453554;38,54590696;285,5994485;6;17417
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-05-15;2023-05-31;2023-08-29;2023-09-05;2023-09-27;3016;BR;Tropical;1;356,223453;55,27460691;300,9488461;3;12232
Make D;Site RO;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2023-03-30;2023-07-02;2023-10-30;2023-11-17;2023-12-14;14082;BR;Tropical;1;144,071851;49,88787233;94,18397866;4;42833
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-12-03;2021-12-23;2023-12-13;2023-12-29;2024-01-25;29330;BR;Tropical;1;126,5088636;29,3729184;97,1359452;24;14869
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-07-22;2022-07-07;2023-11-29;2023-12-27;2024-01-25;60663;BR;Tropical;1;354,7963692;54,8615088;299,9348604;17;43416
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-08-26;2021-09-20;2024-01-08;2024-01-10;2024-02-22;25724;BR;Tropical;1;133,5746412;41,941494;91,6331472;28;11178
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-06-20;2022-06-30;2023-04-26;2023-05-10;2023-05-30;3640;BR;Tropical;1;319,5787465;37,76305972;281,8156868;10;4429
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2022-01-03;2022-03-04;2023-06-27;2023-07-11;2023-07-27;12144;CL;Temperate;1;403,9491758;51,6306394;352,3185364;16;9235
Make D;Site SC;MD MB;Alternators NRG NRG12;16342626;Original;KL4;2023-07-12;2023-06-30;2023-11-27;2023-11-30;2023-12-14;2547;BR;Tropical;1;311,2656544;24,80880182;286,4568526;5;6198
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-11-12;2021-10-30;2023-03-24;2023-03-24;2023-04-21;16156;BR;Tropical;1;135,8705942;48,81611718;87,05447701;17;11563
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-09;2021-11-27;2023-03-22;2023-03-31;2023-04-21;15080;BR;Tropical;1;328,7026447;52,3762082;276,3264365;16;11467
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-02-02;2022-01-30;2023-04-25;2023-05-08;2023-05-30;51491;BR;Tropical;1;310,2218581;27,46489067;282,7569674;15;41765
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-05-20;2022-06-12;2023-06-07;2023-06-13;2023-06-25;33186;BR;Tropical;1;337,6028723;46,46757546;291,1352968;12;33647
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-20;2022-03-28;2023-07-21;2023-07-31;2023-08-24;25528;BR;Tropical;1;336,7081897;39,08644434;297,6217454;16;19412
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-20;2022-03-19;2024-01-08;2024-02-02;2024-02-22;25640;BR;Tropical;1;333,8764884;32,2861644;301,590324;22;14180
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-26;2021-11-08;2023-03-03;2023-03-10;2023-03-28;12593;BR;Tropical;1;382,6259216;66,41282832;316,2130932;16;9576
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-12-15;2022-12-25;2023-04-24;2023-05-02;2023-05-30;8054;BR;Tropical;1;332,9523869;44,13767296;288,8147139;4;24498
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;JLI;2022-05-20;2022-05-08;2023-08-01;2023-08-11;2023-08-24;18914;BR;Tropical;1;127,9023276;31,35116804;96,5511596;15;15341
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-05-10;2023-05-16;2023-12-12;2024-01-08;2024-02-22;2562;BR;Tropical;1;545,008212;29,4376572;515,5705548;7;4453
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-10-29;2021-10-28;2024-01-16;2024-01-30;2024-02-22;31629;BR;Tropical;1;377,4641976;29,4376572;348,0265404;27;14253
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-04;2022-02-15;2024-02-05;2024-02-10;2024-02-22;10638;BR;Tropical;1;347,7490884;46,7599104;300,989178;24;5393
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-09-13;2021-09-16;2023-02-08;2023-02-09;2023-02-24;34205;BR;Tropical;1;380,1280118;64,05420718;316,0738046;17;24480
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-10-18;2022-11-25;2023-05-24;2023-06-02;2023-06-25;25414;BR;Tropical;1;335,8135071;46,46757546;289,3459317;6;51534
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-04-26;2021-05-06;2023-11-22;2023-12-20;2024-01-25;13233;BR;Tropical;1;393,2142228;54,8615088;338,352714;31;5194
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-17;2022-02-12;2023-09-05;2023-09-15;2023-09-27;28852;BR;Tropical;1;148,39615;51,51880408;96,87734595;19;18475
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;JLI;2021-12-17;2021-12-19;2024-01-08;2024-01-19;2024-02-22;19782;BR;Tropical;1;134,1110484;42,4779012;91,6331472;25;9627
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-05-20;2022-05-15;2023-05-10;2023-05-30;2023-06-25;5790;BR;Tropical;1;149,8686484;58,85333715;91,01531126;12;5870
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2022-06-09;2022-10-06;2023-08-02;2023-08-04;2023-08-24;8196;MX;Dry;1;949,0438451;156,3737362;792,6701089;10;9972
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2021-11-11;2021-12-31;2023-12-21;2024-01-25;2024-02-22;17246;CO;Tropical;1;789,2954496;18,2285964;771,0668532;24;8743
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-09-27;2022-11-16;2023-09-12;2023-09-26;2023-10-26;12750;BR;Tropical;1;137,2312573;42,19919408;95,03206317;10;15513
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-12-03;2022-03-06;2023-09-27;2023-10-10;2023-10-26;22705;MX;Dry;1;926,5276674;152,6645314;773,863136;19;14539
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-21;2022-02-02;2023-09-25;2023-09-25;2023-10-26;25045;BR;Tropical;1;135,469851;38,90937175;96,56047921;20;15236
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-03-22;2021-05-05;2023-11-21;2023-12-01;2023-12-14;17742;BR;Tropical;1;114,4727696;17,18536084;97,28740879;31;6963
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;JLI;2023-06-02;2023-06-20;2023-11-17;2024-01-08;2024-02-22;10241;BR;Tropical;1;146,7443628;50,0893344;96,6550284;5;24920
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-15;2021-12-14;2024-02-02;2024-02-03;2024-02-22;13816;BR;Tropical;1;139,743324;42,8570856;96,8862384;26;6465
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-12-18;2021-12-06;2023-03-01;2023-03-22;2023-04-21;10844;BR;Tropical;1;151,7232508;57,13852891;94,58472189;15;8796
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-02-22;2022-03-21;2023-03-16;2023-04-05;2023-04-21;14835;BR;Tropical;1;122,7858618;36,60742808;86,17843367;12;15041
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-08-12;2022-08-06;2023-04-03;2023-05-17;2023-05-30;15568;BR;Tropical;1;313,6794334;31,86374659;281,8156868;8;23676
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2022-05-24;2022-05-29;2023-11-20;2023-11-24;2023-12-14;35292;BR;Tropical;1;133,82028;41,91960578;91,90067421;18;23855
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2022-04-07;2022-06-18;2023-02-13;2023-06-08;2023-06-25;7070;MX;Dry;1;914,7756392;160,2320547;754,5435844;8;10752
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-11-29;2021-11-11;2023-07-04;2023-07-12;2023-07-27;13056;BR;Tropical;1;156,7092422;60,90365135;95,8055908;20;7942
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-10-25;2021-11-24;2023-07-17;2023-08-23;2023-09-27;32241;BR;Tropical;1;336,1303739;28,74167724;307,3886966;20;19613
Make D;Site GR;MD OS;Alternators NRG NRG12;63882630;Original;GL4;2022-08-26;2022-09-15;2023-10-10;2023-10-20;2023-11-28;53102;BR;Tropical;1;152,673851;59,85985503;92,81399599;13;49698
